Course,Professor,GPA,% of A's,% of B's,% of C's,% of D's,% of F's,N
,BOWEN D,3.65,65.0%,35.0%,0.0%,0.0%,0.0%,1
,MILLER R,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,2
,MULLER R,3.83,83.33%,16.67%,0.0%,0.0%,0.0%,1
,,,,,,,
EDAD-623,,,,,,,
,CHAMBERS T,3.9,95.24%,0.0%,4.76%,0.0%,0.0%,1
,LINCOLN Y,3.86,85.715%,14.285%,0.0%,0.0%,0.0%,4
,PHILLIPS G,3.94,94.12%,5.88%,0.0%,0.0%,0.0%,1
,,,,,,,
EDAD-624,,,,,,,
,SMITH K,3.75,87.9%,7.93333333333%,0.0%,0.0%,4.16666666667%,3
,WEBB-JOHNSON G,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,2
,,,,,,,
EDAD-625,,,,,,,
,MULLER R,3.93,93.33%,6.67%,0.0%,0.0%,0.0%,1
,TORRES M,3.92,91.67%,8.33%,0.0%,0.0%,0.0%,1
,,,,,,,
EDAD-628,,,,,,,
,PARROTT D,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
EDAD-630,,,,,,,
,BLANSON A,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,MADSEN J,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
EDAD-631,,,,,,,
,BAILEY K,3.75,75.2766666667%,24.7233333333%,0.0%,0.0%,0.0%,3
,,,,,,,
EDAD-635,,,,,,,
,MULLER R,3.96,96.15%,3.85%,0.0%,0.0%,0.0%,1
,TORRES M,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,3
,WEBB-JOHNSON G,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
EDAD-637,,,,,,,
,MADSEN J,3.9,97.5%,0.0%,0.0%,0.0%,2.5%,5
,,,,,,,
EDAD-638,,,,,,,
,WEBB-JOHNSON G,3.94,94.258%,5.742%,0.0%,0.0%,0.0%,5
,,,,,,,
EDAD-639,,,,,,,
,COULSON E,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,LECHUGA V,3.73,93.33%,0.0%,0.0%,0.0%,6.67%,1
,SMITH K,3.97,96.55%,3.45%,0.0%,0.0%,0.0%,2
,,,,,,,
EDAD-650,,,,,,,
,PECK-PARROTT K,3.96,96.11%,3.89%,0.0%,0.0%,0.0%,4
,,,,,,,
EDAD-651,,,,,,,
,MULLER R,3.93,92.86%,7.14%,0.0%,0.0%,0.0%,1
,SAAVEDRA A,3.92,91.67%,8.33%,0.0%,0.0%,0.0%,1
,,,,,,,
EDAD-652,,,,,,,
,TORRES M,3.95,95.3966666667%,4.60333333333%,0.0%,0.0%,0.0%,3
,,,,,,,
EDAD-653,,,,,,,
,MADSEN J,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,MILLER R,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,MUSOBA G,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
EDAD-655,,,,,,,
,GONZALEZ Y,3.83,83.33%,16.67%,0.0%,0.0%,0.0%,1
,LECHUGA V,3.69,76.92%,15.38%,7.69%,0.0%,0.0%,1
,,,,,,,
EDAD-658,,,,,,,
,ROBERTS D,3.94,94.345%,5.655%,0.0%,0.0%,0.0%,4
,,,,,,,
EDAD-669,,,,,,,
,PECK-PARROTT K,3.81,80.978%,19.022%,0.0%,0.0%,0.0%,5
,,,,,,,
EDAD-670,,,,,,,
,PECK-PARROTT K,3.92,92.4625%,7.5375%,0.0%,0.0%,0.0%,4
,,,,,,,
EDAD-683,,,,,,,
,LECHUGA V,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,PECK-PARROTT K,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,3
,,,,,,,
EDAD-685,,,,,,,
,PARROTT D,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
EDAD-687,,,,,,,
,MADSEN J,3.98,97.62%,2.38%,0.0%,0.0%,0.0%,3
,SMITH K,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,WEBB-JOHNSON G,3.94,93.75%,6.25%,0.0%,0.0%,0.0%,4
,,,,,,,
EDAD-688,,,,,,,
,MADSEN J,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,2
,,,,,,,
EDAD-689,,,,,,,
,PHILLIPS G,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
EDCI-353,,,,,,,
,RHINE J,3.56,66.67%,25.0%,5.56%,2.78%,0.0%,1
,SHUMBERA K,3.57,66.22%,25.68%,6.76%,1.35%,0.0%,1
,THOMAS R,3.7,77.365%,17.05%,4.23%,1.35%,0.0%,2
,VIRURU R,3.58,63.695%,31.75%,3.59%,0.485%,0.485%,2
,,,,,,,
EDCI-354,,,,,,,
,ASHLEY C,3.89,89.29%,10.71%,0.0%,0.0%,0.0%,1
